temperature_2m,precipitation,snow_depth,pressure_msl,cloud_cover,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,date,hour,city
-2.6729999,0.0,0.0,1021.4,0.0,10.30883,24.216522,335.22488,354.88278,2023-10-18,23,Sundsvall
-2.523,0.0,0.0,1021.7,0.0,10.636766,24.546085,336.0375,355.7947,2023-10-19,0,Sundsvall
-2.9229999,0.0,0.0,1021.6,0.0,10.144082,24.162945,332.52567,356.58347,2023-10-19,1,Sundsvall
-3.023,0.0,0.0,1021.7,0.0,9.983106,24.122683,334.35904,359.14493,2023-10-19,2,Sundsvall
-3.023,0.0,0.0,1021.7,0.0,10.144082,23.803596,332.52567,356.53183,2023-10-19,3,Sundsvall
-3.123,0.0,0.0,1021.9,1.0,9.693296,23.042812,338.19852,359.10486,2023-10-19,4,Sundsvall
-3.073,0.0,0.0,1022.1,8.0,10.24578,23.759998,341.56494,360.0,2023-10-19,5,Sundsvall
-2.823,0.0,0.0,1022.2,2.0,10.495713,23.411074,337.8336,358.23764,2023-10-19,6,Sundsvall
-1.923,0.0,0.0,1022.3,1.0,11.119281,23.110207,330.9455,355.53293,2023-10-19,7,Sundsvall
0.127,0.0,0.0,1022.5,17.0,11.5199995,20.774214,360.0,8.97255,2023-10-19,8,Sundsvall
1.077,0.0,0.0,1022.8,32.0,12.57426,20.431387,13.240531,14.281137,2023-10-19,9,Sundsvall
1.6769999,0.0,0.0,1022.9,31.0,12.661564,20.49156,14.826528,18.435053,2023-10-19,10,Sundsvall
2.277,0.0,0.0,1023.0,33.0,10.587917,16.645864,17.818983,21.571367,2023-10-19,11,Sundsvall
1.577,0.0,0.0,1023.3,63.0,13.217443,21.261345,29.357658,28.30066,2023-10-19,12,Sundsvall
1.577,0.2,0.0,1023.2,80.0,11.503113,20.929594,20.136398,26.564985,2023-10-19,13,Sundsvall
1.627,0.1,0.0,1023.0,93.0,9.227524,18.514643,20.556128,26.564985,2023-10-19,14,Sundsvall
0.727,0.1,0.0,1023.0,52.0,9.9571085,22.077717,12.528798,24.05735,2023-10-19,15,Sundsvall
0.277,0.1,0.0,1023.2,82.0,11.966954,25.338476,15.708701,22.557291,2023-10-19,16,Sundsvall
-0.47300002,0.1,0.0,1023.3,67.0,13.493999,28.48326,9.210952,20.72564,2023-10-19,17,Sundsvall
-0.623,0.1,0.01,1023.9,68.0,13.708391,28.03612,13.671325,24.261286,2023-10-19,18,Sundsvall
-1.0730001,0.0,0.01,1024.3,49.0,13.661038,28.04305,18.435053,29.197395,2023-10-19,19,Sundsvall
-1.173,0.0,0.01,1024.8,70.0,13.979871,28.503725,11.888645,27.859566,2023-10-19,20,Sundsvall
-1.3230001,0.1,0.01,1024.9,94.0,13.084402,26.749235,7.907082,28.979609,2023-10-19,21,Sundsvall
-0.923,0.4,0.01,1024.9,71.0,12.964998,25.478743,358.40887,23.304924,2023-10-19,22,Sundsvall
-1.523,0.2,0.01,1025.1,78.0,12.371645,25.501621,351.63422,18.946608,2023-10-19,23,Sundsvall
-0.27299997,0.1,0.01,1024.8,55.0,10.086427,20.883102,357.95462,35.882236,2023-10-20,0,Sundsvall
-1.0730001,0.0,0.01,1025.0,47.0,10.661107,22.415602,348.31067,29.858927,2023-10-20,1,Sundsvall
-1.423,0.0,0.01,1025.2,45.0,10.739833,22.870626,346.42953,28.178495,2023-10-20,2,Sundsvall
-1.7730001,0.0,0.01,1025.3,48.0,11.27553,23.598541,343.3007,21.476864,2023-10-20,3,Sundsvall
-1.9729999,0.0,0.01,1025.5,50.0,11.27553,23.469128,343.3007,20.65899,2023-10-20,4,Sundsvall
-2.023,0.0,0.01,1025.6,98.0,10.495713,22.461807,337.8336,21.630953,2023-10-20,5,Sundsvall
-1.173,0.0,0.01,1025.9,83.0,10.365251,21.461555,339.6768,22.69384,2023-10-20,6,Sundsvall
-0.32299998,0.0,0.01,1026.3,82.0,10.948973,20.929594,350.53775,26.564985,2023-10-20,7,Sundsvall
1.127,0.0,0.01,1026.5,84.0,11.043261,19.373219,19.025702,41.98713,2023-10-20,8,Sundsvall
2.127,0.0,0.01,1026.5,53.0,9.885262,15.782622,33.111355,44.999897,2023-10-20,9,Sundsvall
2.977,0.0,0.01,1026.4,64.0,14.458382,23.110205,71.11382,71.847206,2023-10-20,10,Sundsvall
3.177,0.0,0.01,1026.4,49.0,15.463244,24.798223,77.90526,76.56896,2023-10-20,11,Sundsvall
2.3270001,0.0,0.01,1026.0,70.0,15.141414,24.590923,71.99575,72.09546,2023-10-20,12,Sundsvall
2.377,0.0,0.01,1026.1,96.0,15.175612,24.86868,67.69375,67.8905,2023-10-20,13,Sundsvall
2.127,0.0,0.01,1025.8,58.0,8.78872,18.709612,55.0079,59.981724,2023-10-20,14,Sundsvall
0.67700005,0.0,0.01,1025.9,87.0,8.647496,19.164717,2.385899,28.009092,2023-10-20,15,Sundsvall
-0.47300002,0.0,0.01,1025.9,90.0,10.805998,21.349546,330.01843,5.8066354,2023-10-20,16,Sundsvall
-0.72300005,0.0,0.01,1025.9,97.0,11.384199,23.313995,341.56494,13.392516,2023-10-20,17,Sundsvall
-0.773,0.0,0.01,1025.9,100.0,10.390226,22.086521,345.9637,19.025702,2023-10-20,18,Sundsvall
-0.623,0.0,0.01,1025.7,100.0,10.483357,21.325253,344.05453,21.801476,2023-10-20,19,Sundsvall
-0.57299995,0.0,0.01,1025.8,88.0,10.041354,20.608229,345.4655,27.012596,2023-10-20,20,Sundsvall
-0.27299997,0.0,0.01,1025.6,71.0,8.654986,17.873556,343.0724,34.33027,2023-10-20,21,Sundsvall
-0.923,0.0,0.01,1025.7,80.0,8.654986,17.610588,343.0724,40.855286,2023-10-20,22,Sundsvall
-1.123,0.0,0.01,1025.8,88.0,8.209263,16.563911,344.7448,47.64261,2023-10-20,23,Sundsvall
-1.8230001,0.0,0.01,1025.6,70.0,9.0,17.208603,343.73972,37.34943,2023-10-21,0,Sundsvall
-1.673,0.0,0.01,1025.2,60.0,10.041354,20.073025,345.4655,32.549995,2023-10-21,1,Sundsvall
-2.123,0.0,0.01,1024.8,35.0,10.8955765,22.288042,352.40543,31.122416,2023-10-21,2,Sundsvall
-2.823,0.0,0.01,1024.6,31.0,10.853866,22.415602,354.2895,29.858927,2023-10-21,3,Sundsvall
-3.1729999,0.0,0.01,1024.4,25.0,10.495713,22.17144,354.09393,32.399826,2023-10-21,4,Sundsvall
-3.273,0.0,0.01,1024.4,18.0,10.239453,21.175837,349.8754,35.311302,2023-10-21,5,Sundsvall
-3.273,0.0,0.01,1024.6,20.0,9.255571,19.174856,346.50424,39.6678,2023-10-21,6,Sundsvall
-2.123,0.0,0.01,1024.4,33.0,8.654986,17.654688,343.0724,50.792812,2023-10-21,7,Sundsvall
0.377,0.0,0.01,1024.2,32.0,7.5942082,17.399586,328.5705,65.55606,2023-10-21,8,Sundsvall
2.927,0.0,0.01,1024.1,32.0,6.6087217,16.56,60.64234,90.0,2023-10-21,9,Sundsvall
3.8270001,0.0,0.01,1023.5,66.0,15.281989,24.033876,105.01841,106.53492,2023-10-21,10,Sundsvall
3.927,0.0,0.01,1023.0,100.0,15.542662,24.535524,103.39252,104.44408,2023-10-21,11,Sundsvall
3.0770001,0.0,0.01,1022.3,100.0,13.797912,22.19773,97.495766,98.392845,2023-10-21,12,Sundsvall
2.727,0.0,0.01,1022.3,100.0,9.779817,18.03237,83.659904,93.43356,2023-10-21,13,Sundsvall
1.977,0.0,0.01,1021.4,99.0,8.766573,19.296133,70.8209,81.416466,2023-10-21,14,Sundsvall
0.227,0.0,0.01,1021.1,100.0,6.1305785,18.161278,40.236294,76.2392,2023-10-21,15,Sundsvall
-0.22300002,0.0,0.01,1021.2,100.0,8.891343,19.64558,31.75944,76.21838,2023-10-21,16,Sundsvall
-0.623,0.0,0.01,1020.2,100.0,9.504273,20.724247,24.623547,72.82401,2023-10-21,17,Sundsvall
-0.072999984,0.0,0.01,1019.9,100.0,8.209263,21.188072,37.875053,80.21766,2023-10-21,18,Sundsvall
0.627,0.0,0.01,1019.6,100.0,7.42159,20.519999,50.906155,90.0,2023-10-21,19,Sundsvall
1.027,0.0,0.01,1019.1,100.0,7.7879906,20.5484,56.3099,93.012726,2023-10-21,20,Sundsvall
0.977,0.0,0.01,1018.5,100.0,8.39657,20.211363,59.03632,94.08554,2023-10-21,21,Sundsvall
1.227,0.0,0.01,1017.9,100.0,6.696387,18.391735,53.74608,93.366394,2023-10-21,22,Sundsvall
1.377,0.0,0.01,1017.6,100.0,6.1305785,16.215992,40.236294,92.544754,2023-10-21,23,Sundsvall
1.227,0.0,0.01,1017.3,100.0,6.28713,15.893093,23.629398,76.908104,2023-10-22,0,Sundsvall
1.077,0.0,0.01,1016.8,100.0,7.8625183,17.072504,15.945477,65.05612,2023-10-22,1,Sundsvall
0.777,0.0,0.01,1016.3,100.0,8.209263,17.906157,15.255177,59.826572,2023-10-22,2,Sundsvall
0.727,0.0,0.01,1015.5,100.0,8.759178,19.228851,9.462248,51.842735,2023-10-22,3,Sundsvall
0.477,0.0,0.01,1015.0,100.0,7.928178,18.075441,2.6025116,45.806843,2023-10-22,4,Sundsvall
-0.122999996,0.0,0.01,1014.4,100.0,8.64,18.947083,360.0,38.829834,2023-10-22,5,Sundsvall
-0.27299997,0.0,0.01,1014.6,100.0,7.928178,17.826363,357.3975,43.36347,2023-10-22,6,Sundsvall
0.327,0.0,0.01,1014.4,100.0,7.628263,15.9134655,340.70987,37.64769,2023-10-22,7,Sundsvall
1.477,0.0,0.01,1014.0,100.0,8.654986,16.075521,343.0724,34.045982,2023-10-22,8,Sundsvall
2.5770001,0.0,0.01,1013.7,100.0,6.849467,13.684735,3.0127327,35.362556,2023-10-22,9,Sundsvall
3.477,0.0,0.01,1013.6,100.0,6.28713,10.948973,23.629398,43.667847,2023-10-22,10,Sundsvall
3.677,0.0,0.01,1013.3,100.0,5.937272,11.304229,14.036275,37.234917,2023-10-22,11,Sundsvall
3.5270002,0.0,0.01,1012.9,100.0,6.6185193,11.480557,22.380184,41.185825,2023-10-22,12,Sundsvall
3.177,0.0,0.01,1012.5,100.0,5.4477882,12.4811535,7.59456,33.231728,2023-10-22,13,Sundsvall
2.677,0.0,0.01,1012.3,100.0,5.771239,13.779114,3.5762644,33.27491,2023-10-22,14,Sundsvall
1.877,0.0,0.01,1012.1,100.0,6.519877,15.629971,6.3401003,38.453735,2023-10-22,15,Sundsvall
1.377,0.0,0.01,1012.0,100.0,7.342588,17.148247,11.3098955,39.03552,2023-10-22,16,Sundsvall
1.077,0.0,0.01,1012.1,100.0,6.924738,16.704155,8.97255,37.116943,2023-10-22,17,Sundsvall
0.877,0.0,0.01,1012.2,100.0,6.379216,16.135872,16.389616,38.65983,2023-10-22,18,Sundsvall
0.777,0.0,0.01,1012.1,100.0,4.6938252,14.05845,355.60138,39.805527,2023-10-22,19,Sundsvall
0.727,0.0,0.01,1012.3,100.0,5.2416787,13.392774,344.05453,36.253937,2023-10-22,20,Sundsvall
0.67700005,0.0,0.01,1012.3,100.0,4.5536795,12.599998,341.56494,36.86999,2023-10-22,21,Sundsvall
0.627,0.0,0.01,1011.9,100.0,4.0249224,11.808878,333.43503,37.568665,2023-10-22,22,Sundsvall
0.527,0.0,0.01,1011.7,100.0,3.6,10.383987,323.13,33.6901,2023-10-22,23,Sundsvall
0.477,0.0,0.01,1011.8,100.0,4.1046314,7.289445,307.87503,32.905247,2023-10-23,0,Sundsvall
0.377,0.0,0.01,1011.7,100.0,4.3498964,7.072878,294.44394,14.743609,2023-10-23,1,Sundsvall
0.07699999,0.0,0.01,1011.6,100.0,5.1919937,7.5685663,303.6901,2.7262611,2023-10-23,2,Sundsvall
0.02700001,0.0,0.01,1011.6,100.0,3.8939953,6.5693827,303.6901,9.462261,2023-10-23,3,Sundsvall
-0.072999984,0.0,0.01,1011.5,100.0,3.6,6.9247384,323.13,27.897186,2023-10-23,4,Sundsvall
-0.122999996,0.0,0.01,1011.8,100.0,2.8116899,6.8777895,309.8055,42.878906,2023-10-23,5,Sundsvall
-0.122999996,0.1,0.01,1012.2,100.0,2.5455842,9.19939,351.87,59.420856,2023-10-23,6,Sundsvall
0.127,0.2,0.01,1012.1,100.0,4.6938252,10.990322,355.60138,58.392544,2023-10-23,7,Sundsvall
0.42700002,0.3,0.01,1013.2,100.0,3.6,11.384198,270.0,55.304783,2023-10-23,8,Sundsvall
0.977,0.2,0.01,1013.2,100.0,3.319036,8.942214,12.528798,40.10085,2023-10-23,9,Sundsvall
1.527,0.1,0.01,1013.4,100.0,3.0758414,5.3999996,20.556128,36.86998,2023-10-23,10,Sundsvall
1.877,0.1,0.01,1013.6,100.0,1.835647,3.396233,11.3098955,32.005356,2023-10-23,11,Sundsvall
1.6769999,0.0,0.01,1013.9,100.0,2.6208394,3.6179552,344.05453,354.2895,2023-10-23,12,Sundsvall
1.9269999,0.0,0.01,1014.2,100.0,2.0991426,3.319036,59.03632,49.398785,2023-10-23,13,Sundsvall
1.6769999,0.0,0.01,1014.5,100.0,2.0364676,3.563818,44.999897,44.999897,2023-10-23,14,Sundsvall
1.027,0.1,0.01,1014.8,100.0,1.4399999,2.968636,270.0,14.036275,2023-10-23,15,Sundsvall
-0.423,0.1,0.01,1015.3,100.0,2.8799999,4.5536795,270.0,18.435053,2023-10-23,16,Sundsvall
-0.122999996,0.1,0.01,1016.0,100.0,3.319036,7.8954163,319.39877,24.227736,2023-10-23,17,Sundsvall
0.227,0.1,0.01,1016.7,100.0,3.2399998,10.685391,360.0,32.61924,2023-10-23,18,Sundsvall
-0.623,0.0,0.01,1017.0,100.0,4.452954,10.1887,345.9637,32.005356,2023-10-23,19,Sundsvall
-0.072999984,0.1,0.01,1017.5,100.0,3.563818,9.83268,315.0001,23.749514,2023-10-23,20,Sundsvall
-0.072999984,0.1,0.01,1017.7,100.0,4.1046314,10.24578,322.12494,18.435053,2023-10-23,21,Sundsvall
0.02700001,0.0,0.01,1018.2,100.0,4.072935,9.255571,315.0001,13.495748,2023-10-23,22,Sundsvall
-0.023000002,0.0,0.01,1018.7,100.0,4.0249224,9.227524,333.43503,20.556128,2023-10-23,23,Sundsvall
0.02700001,0.0,0.01,1018.7,100.0,4.32,11.183201,360.0,33.178535,2023-10-24,0,Sundsvall
-0.023000002,0.0,0.01,1019.2,100.0,5.8603754,12.594856,10.61961,30.963696,2023-10-24,1,Sundsvall
-0.22300002,0.0,0.01,1019.6,100.0,5.7599998,12.594856,360.0,30.963696,2023-10-24,2,Sundsvall
-0.27299997,0.0,0.01,1019.9,100.0,5.4833565,11.91812,336.8014,25.016869,2023-10-24,3,Sundsvall
-0.17300001,0.0,0.01,1020.2,100.0,5.3517847,11.090103,317.72638,13.134034,2023-10-24,4,Sundsvall
-0.122999996,0.0,0.01,1020.3,100.0,4.6102495,10.390226,321.34018,14.036275,2023-10-24,5,Sundsvall
-0.17300001,0.0,0.01,1020.3,100.0,4.3349743,10.163227,311.63345,22.93213,2023-10-24,6,Sundsvall
0.07699999,0.0,0.01,1020.6,100.0,5.6002855,12.287555,315.0001,31.827414,2023-10-24,7,Sundsvall
0.977,0.0,0.01,1020.9,100.0,4.1046314,9.290511,344.7448,35.537766,2023-10-24,8,Sundsvall
1.527,0.0,0.01,1021.1,100.0,3.5455887,6.439876,336.0375,26.564985,2023-10-24,9,Sundsvall
2.027,0.0,0.01,1021.2,100.0,2.7416782,4.829907,336.8014,26.564985,2023-10-24,10,Sundsvall
2.477,0.0,0.01,1021.2,100.0,1.835647,3.096837,348.6901,54.46224,2023-10-24,11,Sundsvall
2.727,0.0,0.01,1021.3,100.0,0.71999997,2.1897945,360.0,99.46225,2023-10-24,12,Sundsvall
1.6769999,0.1,0.01,1021.3,100.0,0.35999998,1.609969,270.0,153.43501,2023-10-24,13,Sundsvall
1.4269999,0.0,0.01,1021.1,100.0,0.8049845,1.4399999,296.56497,180.0,2023-10-24,14,Sundsvall
1.077,0.0,0.01,1021.0,100.0,1.0182338,0.8049845,315.0001,153.43501,2023-10-24,15,Sundsvall
0.377,0.0,0.01,1020.9,100.0,1.2979984,0.5091169,326.3099,135.0001,2023-10-24,16,Sundsvall
0.07699999,0.0,0.01,1020.9,100.0,1.1384199,2.5959969,341.56494,123.690094,2023-10-24,17,Sundsvall
0.527,0.0,0.01,1021.0,100.0,1.8,5.3517847,306.86996,137.72638,2023-10-24,18,Sundsvall
0.67700005,0.0,0.01,1020.8,100.0,1.484318,6.28713,284.03625,156.3706,2023-10-24,19,Sundsvall
0.67700005,0.0,0.01,1020.9,100.0,2.2768397,5.0528407,288.43503,175.91446,2023-10-24,20,Sundsvall
0.577,0.0,0.01,1020.9,100.0,2.8116899,2.1897945,309.8055,189.46225,2023-10-24,21,Sundsvall
0.477,0.0,0.01,1020.5,100.0,3.319036,0.5091169,319.39877,44.999897,2023-10-24,22,Sundsvall
0.42700002,0.0,0.01,1020.1,100.0,3.396233,3.8773184,327.99466,68.19853,2023-10-24,23,Sundsvall
0.477,0.0,0.01,1019.9,100.0,2.5959969,6.4799995,326.3099,90.0,2023-10-25,0,Sundsvall
0.627,0.2,0.01,1020.2,100.0,2.5455842,8.427383,8.130019,109.98319,2023-10-25,1,Sundsvall
0.527,0.2,0.01,1020.2,100.0,1.609969,8.891343,333.43503,121.75944,2023-10-25,2,Sundsvall
0.527,0.0,0.01,1020.0,100.0,2.5959969,9.021574,326.3099,118.61037,2023-10-25,3,Sundsvall
0.627,0.0,0.01,1019.8,100.0,3.5455887,11.5199995,23.962492,90.0,2023-10-25,4,Sundsvall
0.227,0.0,0.01,1019.4,97.0,5.3999996,14.332341,36.86998,78.40785,2023-10-25,5,Sundsvall
-0.072999984,0.0,0.01,1019.7,100.0,4.896529,13.5515,17.102825,73.009094,2023-10-25,6,Sundsvall
0.02700001,0.0,0.01,1019.4,100.0,6.519877,12.979984,353.6599,56.3099,2023-10-25,7,Sundsvall
0.877,0.0,0.01,1019.4,99.0,6.830519,14.689588,341.56494,53.972538,2023-10-25,8,Sundsvall
1.977,0.0,0.01,1019.1,100.0,6.638072,15.034041,49.398785,73.300674,2023-10-25,9,Sundsvall
2.5270002,0.0,0.01,1018.9,100.0,7.2805495,11.885453,81.46932,88.264336,2023-10-25,10,Sundsvall
2.377,0.0,0.01,1018.9,100.0,8.707238,14.154915,97.12492,97.30567,2023-10-25,11,Sundsvall
2.227,0.0,0.01,1018.6,100.0,9.007196,13.684735,92.29056,91.50741,2023-10-25,12,Sundsvall
2.0770001,0.0,0.01,1018.6,100.0,8.311245,13.039754,94.96966,96.340096,2023-10-25,13,Sundsvall
1.877,0.0,0.01,1018.2,100.0,7.5599995,13.684735,90.0,88.4926,2023-10-25,14,Sundsvall
1.277,0.0,0.01,1017.8,100.0,4.896529,13.004921,72.89719,85.23644,2023-10-25,15,Sundsvall
0.92700005,0.0,0.01,1017.6,100.0,5.0911684,10.365251,8.130019,69.67678,2023-10-25,16,Sundsvall
0.327,0.0,0.01,1017.1,100.0,6.830519,9.220499,341.56494,38.65983,2023-10-25,17,Sundsvall
0.177,0.0,0.01,1017.0,99.0,8.891344,11.620809,338.6293,16.189287,2023-10-25,18,Sundsvall
0.02700001,0.0,0.01,1016.6,80.0,8.654986,13.009903,343.0724,14.4208145,2023-10-25,19,Sundsvall
-0.673,0.0,0.01,1016.3,98.0,7.92,13.854155,360.0,24.567156,2023-10-25,20,Sundsvall
-0.623,0.0,0.01,1016.0,100.0,6.5693827,14.336861,350.53775,28.495539,2023-10-25,21,Sundsvall
0.177,0.1,0.01,1015.7,100.0,6.4799995,13.324863,360.0,38.418083,2023-10-25,22,Sundsvall
0.127,0.1,0.01,1015.4,100.0,6.130579,9.957108,3.3664,49.398785,2023-10-25,23,Sundsvall
-0.023000002,0.1,0.01,1015.1,100.0,2.6208394,5.991594,15.945477,122.73522,2023-10-26,0,Sundsvall
-0.023000002,0.0,0.01,1014.6,99.0,3.4152596,2.968636,341.56494,75.96373,2023-10-26,1,Sundsvall
-0.32299998,0.0,0.01,1014.3,100.0,3.5455887,0.35999998,336.0375,180.0,2023-10-26,2,Sundsvall
-0.423,0.0,0.01,1013.9,100.0,4.0249224,1.08,333.43503,270.0,2023-10-26,3,Sundsvall
-0.27299997,0.0,0.01,1013.4,100.0,3.8939953,0.71999997,326.3099,270.0,2023-10-26,4,Sundsvall
-0.423,0.0,0.01,1013.0,100.0,4.6938257,2.0991426,327.52884,30.963696,2023-10-26,5,Sundsvall
-0.423,0.1,0.01,1012.9,100.0,5.315336,4.8433046,331.69934,48.01287,2023-10-26,6,Sundsvall
-0.32299998,0.0,0.01,1012.6,87.0,4.510787,5.154415,331.38962,65.22488,2023-10-26,7,Sundsvall
0.977,0.1,0.01,1012.5,100.0,1.9386592,5.815978,338.19852,111.801476,2023-10-26,8,Sundsvall
1.877,0.1,0.01,1012.1,100.0,3.319036,5.4477882,347.4712,82.40546,2023-10-26,9,Sundsvall
2.677,0.0,0.01,1011.7,100.0,2.5455842,3.396233,8.130019,57.99466,2023-10-26,10,Sundsvall
2.8270001,0.0,0.01,1011.5,100.0,2.5959969,3.9763298,33.6901,84.805664,2023-10-26,11,Sundsvall
2.927,0.0,0.01,1011.0,95.0,3.9763298,6.489992,95.19434,109.440125,2023-10-26,12,Sundsvall
2.127,0.0,0.01,1010.2,100.0,3.396233,5.506941,57.99466,78.6901,2023-10-26,13,Sundsvall
1.877,0.0,0.01,1009.7,100.0,2.5455842,4.73506,8.130019,81.25392,2023-10-26,14,Sundsvall
1.227,0.0,0.01,1009.5,100.0,1.9386592,4.379589,338.19852,80.53775,2023-10-26,15,Sundsvall
0.627,0.0,0.01,1009.3,100.0,3.8773184,5.1919937,338.19852,56.309914,2023-10-26,16,Sundsvall
0.42700002,0.1,0.01,1009.2,100.0,4.5536795,7.7043357,341.56494,52.594578,2023-10-26,17,Sundsvall
0.277,0.1,0.01,1009.1,100.0,5.0911684,9.693296,351.87,58.671368,2023-10-26,18,Sundsvall
0.327,0.1,0.01,1009.0,100.0,5.3999996,11.298495,360.0,59.349415,2023-10-26,19,Sundsvall
0.327,0.0,0.01,1008.7,100.0,6.162207,12.88981,6.70975,54.090195,2023-10-26,20,Sundsvall
0.42700002,0.0,0.01,1008.7,92.0,6.638072,14.291592,12.528798,49.085716,2023-10-26,21,Sundsvall
-0.17300001,0.0,0.01,1008.2,100.0,7.5685663,17.10284,25.346138,49.267986,2023-10-26,22,Sundsvall
-0.32299998,0.0,0.01,1008.0,100.0,8.049845,19.09358,26.564985,44.236202,2023-10-26,23,Sundsvall
-0.32299998,0.0,0.01,1007.9,78.0,8.209263,18.723461,15.255177,37.97166,2023-10-27,0,Sundsvall
-0.923,0.0,0.01,1007.6,68.0,8.049845,17.87718,349.69522,25.016869,2023-10-27,1,Sundsvall
-1.023,0.0,0.01,1007.5,45.0,8.350138,18.514643,352.5687,26.564985,2023-10-27,2,Sundsvall
-1.473,0.0,0.01,1007.2,32.0,9.178235,19.592731,348.6901,20.43291,2023-10-27,3,Sundsvall
-1.5730001,0.0,0.01,1007.2,42.0,9.0645685,20.799152,353.15732,23.45904,2023-10-27,4,Sundsvall
-1.3230001,0.0,0.01,1007.3,52.0,9.3669195,21.413193,2.2025495,26.995766,2023-10-27,5,Sundsvall
-1.123,0.0,0.01,1007.5,59.0,9.422101,21.749481,6.581848,24.443953,2023-10-27,6,Sundsvall
-0.97300005,0.0,0.02,1007.5,29.0,10.390226,22.406927,14.036275,23.6821,2023-10-27,7,Sundsvall
-0.072999984,0.0,0.02,1007.6,19.0,10.636766,20.608229,23.962492,27.012596,2023-10-27,8,Sundsvall
0.727,0.0,0.02,1007.7,57.0,10.630672,17.555307,28.30066,28.141502,2023-10-27,9,Sundsvall
1.227,0.0,0.02,1007.6,100.0,10.990322,16.676977,31.607454,32.660904,2023-10-27,10,Sundsvall
1.627,0.0,0.02,1007.6,100.0,9.220499,14.05845,38.65983,39.805527,2023-10-27,11,Sundsvall
1.6769999,0.0,0.02,1007.5,100.0,9.085988,13.979872,33.6901,34.50859,2023-10-27,12,Sundsvall
0.727,0.1,0.02,1007.6,100.0,9.726665,15.463244,2.1210518,12.094739,2023-10-27,13,Sundsvall
0.527,0.1,0.02,1007.5,100.0,7.289444,13.397612,339.77505,6.170083,2023-10-27,14,Sundsvall
0.227,0.0,0.02,1007.7,100.0,7.491114,14.799459,324.78232,355.81516,2023-10-27,15,Sundsvall
0.07699999,0.0,0.02,1007.7,100.0,7.8625183,16.263872,344.05453,5.0795207,2023-10-27,16,Sundsvall
0.127,0.0,0.02,1007.4,100.0,7.928178,17.114204,2.6025116,14.620926,2023-10-27,17,Sundsvall
0.177,0.0,0.02,1007.5,100.0,9.007196,18.511143,2.2905633,13.495748,2023-10-27,18,Sundsvall
0.02700001,0.0,0.02,1007.5,100.0,9.0,18.532133,360.0,7.8152027,2023-10-27,19,Sundsvall
-0.023000002,0.0,0.02,1007.9,100.0,8.311245,17.81909,4.969664,8.130019,2023-10-27,20,Sundsvall
-0.17300001,0.0,0.02,1008.0,100.0,7.9526596,17.057314,5.19435,7.274921,2023-10-27,21,Sundsvall
-0.17300001,0.0,0.02,1007.9,100.0,7.208994,15.517629,357.13766,3.9908433,2023-10-27,22,Sundsvall
-0.122999996,0.0,0.02,1007.9,100.0,6.130579,14.113653,356.6336,5.8559217,2023-10-27,23,Sundsvall
-0.072999984,0.0,0.02,1007.8,100.0,5.937272,13.339445,345.9637,3.0939984,2023-10-28,0,Sundsvall
-0.32299998,0.0,0.02,1007.7,100.0,6.9527545,14.440443,338.74942,355.71094,2023-10-28,1,Sundsvall
-0.47300002,0.0,0.02,1007.6,100.0,7.491114,14.934577,324.78232,344.6237,2023-10-28,2,Sundsvall
-0.57299995,0.0,0.02,1007.4,100.0,7.928177,16.42247,309.47244,333.9967,2023-10-28,3,Sundsvall
-0.773,0.0,0.02,1007.3,100.0,7.7043357,15.990646,307.40543,328.8151,2023-10-28,4,Sundsvall
-0.8230001,0.0,0.02,1007.2,100.0,7.42159,15.496736,309.09384,329.2646,2023-10-28,5,Sundsvall
-0.72300005,0.0,0.02,1007.3,88.0,8.39657,17.377226,300.96368,320.0425,2023-10-28,6,Sundsvall
-0.423,0.0,0.02,1007.2,75.0,8.707237,17.826363,299.74478,316.63654,2023-10-28,7,Sundsvall
0.127,0.0,0.02,1007.9,99.0,5.1165614,12.682018,309.28937,325.40765,2023-10-28,8,Sundsvall
0.877,0.0,0.02,1008.0,91.0,5.1165614,8.714677,309.28937,321.70978,2023-10-28,9,Sundsvall
1.6769999,0.0,0.02,1007.9,75.0,6.618519,10.009036,315.0001,322.3057,2023-10-28,10,Sundsvall
2.127,0.0,0.02,1007.9,6.0,6.439876,10.163227,333.43503,337.06787,2023-10-28,11,Sundsvall
2.427,0.0,0.02,1007.6,46.0,5.937272,8.825508,345.9637,348.23172,2023-10-28,12,Sundsvall
2.5770001,0.0,0.02,1007.8,100.0,6.489992,10.137692,340.55988,343.49554,2023-10-28,13,Sundsvall
1.977,0.0,0.02,1008.0,68.0,4.6102495,10.383987,308.65982,326.3099,2023-10-28,14,Sundsvall
0.127,0.0,0.02,1008.1,6.0,7.5942082,15.072783,301.4295,319.84406,2023-10-28,15,Sundsvall
-1.5730001,0.0,0.02,1008.2,4.0,9.885262,18.504139,303.11136,322.90707,2023-10-28,16,Sundsvall
-2.4229999,0.0,0.02,1008.3,24.0,9.085988,18.39878,303.6901,329.42084,2023-10-28,17,Sundsvall
-2.373,0.0,0.02,1008.5,5.0,7.754637,15.277749,291.80148,325.56094,2023-10-28,18,Sundsvall
-2.7229998,0.0,0.02,1008.8,6.0,7.6367526,13.004922,278.13,311.63345,2023-10-28,19,Sundsvall
