load_SE,price_SE,flows_SE_Finland,flows_SE_Norway,flows_SE_Denmark,load_Finland,load_Norway,load_Germany,load_Denmark,hydro_storage_SE,date
9689.0,43.51,1208.0,0.0,533.0,9242.0,4168.0,65848.0,3007.0,1842000.0,2022-11-10 11:00:00
9780.0,41.09,1208.0,0.0,368.0,9195.0,4164.0,64970.5,3042.0,1842000.0,2022-11-10 12:00:00
9904.0,35.29,1208.0,0.0,354.0,9199.0,4143.0,63163.0,3022.0,1842000.0,2022-11-10 13:00:00
10124.0,30.76,1208.0,0.0,298.0,9450.0,4206.0,62226.25,2917.0,1842000.0,2022-11-10 14:00:00
10503.0,31.14,1208.0,0.0,325.0,9431.0,4293.0,63065.25,3022.0,1842000.0,2022-11-10 15:00:00
10578.0,29.97,1208.0,0.0,674.0,9371.0,4244.0,66314.0,3281.0,1842000.0,2022-11-10 16:00:00
10217.0,22.46,1208.0,0.0,644.0,9364.0,4135.0,66248.0,3116.0,1842000.0,2022-11-10 17:00:00
10221.0,17.42,1208.0,0.0,241.0,9210.0,4041.0,64556.75,2922.0,1842000.0,2022-11-10 18:00:00
9852.0,16.4,1208.0,244.0,346.0,8930.0,3953.0,60986.25,2777.0,1842000.0,2022-11-10 19:00:00
9154.0,14.13,1208.0,139.0,338.0,8993.0,3821.0,57352.0,2593.0,1842000.0,2022-11-10 20:00:00
8542.0,11.68,1208.0,430.0,452.0,8755.0,3650.0,53837.5,2457.0,1842000.0,2022-11-10 21:00:00
8264.0,7.52,1208.0,442.0,323.0,8324.0,3405.0,50673.25,2350.0,1842000.0,2022-11-10 22:00:00
7852.0,0.95,1208.0,354.0,491.0,8201.0,3220.0,47837.75,2271.0,1842000.0,2022-11-10 23:00:00
7597.0,0.29,1197.0,636.0,692.0,8098.0,3085.0,46293.5,2198.0,1842000.0,2022-11-11 00:00:00
7687.0,0.0,1145.0,945.0,647.0,8075.0,3000.0,45669.5,2139.0,1842000.0,2022-11-11 01:00:00
7626.0,-0.06,1184.0,1007.0,523.0,8071.0,2949.0,45953.25,2140.0,1842000.0,2022-11-11 02:00:00
7583.0,-0.07,1044.0,1094.0,429.0,8393.0,2950.0,47545.75,2154.0,1842000.0,2022-11-11 03:00:00
7859.0,0.01,1173.0,949.0,517.0,9083.0,3037.0,50950.0,2234.0,1842000.0,2022-11-11 04:00:00
8751.0,0.83,1081.0,395.0,679.0,9547.0,3412.0,58188.0,2588.0,1842000.0,2022-11-11 05:00:00
9583.0,2.01,1038.0,0.0,422.0,9732.0,3874.0,63372.25,2914.0,1842000.0,2022-11-11 06:00:00
9787.0,3.05,1014.0,0.0,480.0,9746.0,3938.0,65420.5,3074.0,1842000.0,2022-11-11 07:00:00
9962.0,3.01,1183.0,0.0,306.0,9732.0,3950.0,65417.0,3010.0,1842000.0,2022-11-11 08:00:00
9847.0,3.03,1208.0,0.0,103.0,9724.0,3927.0,65716.75,3079.0,1842000.0,2022-11-11 09:00:00
10006.0,3.02,1207.0,0.0,23.0,9678.0,3849.0,65811.0,3090.0,1842000.0,2022-11-11 10:00:00
9898.0,2.5,1207.0,80.0,0.0,9610.0,3803.0,65022.75,3033.0,1842000.0,2022-11-11 11:00:00
9741.0,2.13,1208.0,350.0,0.0,9545.0,3740.0,63213.0,2962.0,1842000.0,2022-11-11 12:00:00
9801.0,2.51,1207.0,175.0,2.0,9569.0,3740.0,61447.0,2827.0,1842000.0,2022-11-11 13:00:00
9957.0,2.84,1208.0,0.0,27.0,9781.0,3728.0,61120.25,2744.0,1842000.0,2022-11-11 14:00:00
10125.0,5.04,1207.0,0.0,452.0,9821.0,3872.0,61905.5,2862.0,1842000.0,2022-11-11 15:00:00
10086.0,6.35,1207.0,26.0,470.0,9745.0,3897.0,64380.75,2917.0,1842000.0,2022-11-11 16:00:00
9718.0,4.71,1208.0,0.0,669.0,9663.0,3830.0,63937.25,2780.0,1842000.0,2022-11-11 17:00:00
9203.0,2.36,1191.0,0.0,330.0,9394.0,3707.0,61776.5,2650.0,1842000.0,2022-11-11 18:00:00
8720.0,1.02,1039.0,0.0,450.0,8994.0,3567.0,57676.25,2544.0,1842000.0,2022-11-11 19:00:00
8270.0,0.91,1170.0,3.0,563.0,9057.0,3394.0,53880.25,2424.0,1842000.0,2022-11-11 20:00:00
7885.0,0.38,975.0,807.0,568.0,8780.0,3250.0,50399.5,2348.0,1842000.0,2022-11-11 21:00:00
7545.0,-0.01,1144.0,1141.0,447.0,8332.0,3121.0,47169.5,2241.0,1842000.0,2022-11-11 22:00:00
7285.0,-1.04,1115.0,782.0,601.0,8123.0,3006.0,44858.5,2138.0,1842000.0,2022-11-11 23:00:00
7143.0,-1.98,1185.0,547.0,707.0,7885.0,2863.0,43397.5,2067.0,1842000.0,2022-11-12 00:00:00
7074.0,-2.05,1187.0,433.0,714.0,7782.0,2746.0,42095.0,2003.0,1842000.0,2022-11-12 01:00:00
6886.0,-2.08,1064.0,394.0,715.0,7802.0,2709.0,41568.0,1891.0,1842000.0,2022-11-12 02:00:00
6824.0,-2.08,908.0,651.0,714.0,7825.0,2682.0,41596.0,1769.0,1842000.0,2022-11-12 03:00:00
6918.0,-2.03,862.0,747.0,715.0,8018.0,2687.0,42066.5,1782.0,1842000.0,2022-11-12 04:00:00
7408.0,-1.11,691.0,752.0,714.0,8219.0,2769.0,43500.75,1843.0,1842000.0,2022-11-12 05:00:00
7708.0,-0.38,664.0,797.0,714.0,8293.0,2944.0,46275.25,1980.0,1842000.0,2022-11-12 06:00:00
7992.0,0.0,417.0,842.0,714.0,8411.0,3165.0,49313.75,2106.0,1842000.0,2022-11-12 07:00:00
8358.0,0.57,404.0,796.0,714.0,8484.0,3373.0,51626.25,2176.0,1842000.0,2022-11-12 08:00:00
8519.0,0.99,404.0,503.0,714.0,8579.0,3480.0,53296.5,2215.0,1842000.0,2022-11-12 09:00:00
8574.0,1.65,404.0,266.0,714.0,8585.0,3449.0,54108.0,2230.0,1842000.0,2022-11-12 10:00:00
8520.0,1.48,404.0,238.0,714.0,8553.0,3370.0,53613.25,2190.0,1842000.0,2022-11-12 11:00:00
8513.0,1.71,404.0,203.0,714.0,8564.0,3354.0,51673.5,2161.0,1842000.0,2022-11-12 12:00:00
8616.0,1.93,404.0,103.0,714.0,8739.0,3356.0,49901.5,2104.0,1842000.0,2022-11-12 13:00:00
8778.0,2.05,404.0,0.0,714.0,9163.0,3466.0,49461.5,2193.0,1842000.0,2022-11-12 14:00:00
9327.0,4.48,404.0,0.0,715.0,9478.0,3678.0,51251.75,2294.0,1842000.0,2022-11-12 15:00:00
9618.0,7.49,404.0,0.0,715.0,9548.0,3731.0,54708.75,2422.0,1842000.0,2022-11-12 16:00:00
9439.0,6.07,399.0,0.0,715.0,9483.0,3696.0,54633.5,2322.0,1842000.0,2022-11-12 17:00:00
9191.0,9.5,223.0,0.0,715.0,9175.0,3612.0,52642.0,2148.0,1842000.0,2022-11-12 18:00:00
9035.0,5.92,204.0,0.0,714.0,8726.0,3514.0,49663.75,2064.0,1842000.0,2022-11-12 19:00:00
8725.0,5.07,204.0,0.0,714.0,8865.0,3417.0,46968.25,1969.0,1842000.0,2022-11-12 20:00:00
8396.0,5.44,204.0,0.0,714.0,8653.0,3326.0,45120.5,1888.0,1842000.0,2022-11-12 21:00:00
8132.0,5.08,204.0,0.0,714.0,8264.0,3232.0,41966.25,1799.0,1842000.0,2022-11-12 22:00:00
7902.0,10.37,204.0,48.0,714.0,8082.0,3162.0,39419.5,1728.0,1842000.0,2022-11-12 23:00:00
7797.0,11.67,204.0,54.0,714.0,7908.0,3059.0,37785.25,1683.0,1842000.0,2022-11-13 00:00:00
7834.0,13.08,204.0,0.0,714.0,7835.0,2999.0,36882.0,1662.0,1842000.0,2022-11-13 01:00:00
7741.0,14.62,244.0,0.0,715.0,7843.0,2949.0,36887.5,1644.0,1842000.0,2022-11-13 02:00:00
7694.0,16.33,544.0,0.0,714.0,7883.0,2934.0,37002.5,1624.0,1842000.0,2022-11-13 03:00:00
7776.0,17.29,955.0,0.0,714.0,8068.0,2985.0,37110.5,1656.0,1842000.0,2022-11-13 04:00:00
8106.0,19.6,1096.0,0.0,714.0,8188.0,3036.0,37956.0,1764.0,1842000.0,2022-11-13 05:00:00
8387.0,22.35,1185.0,0.0,714.0,8212.0,3139.0,39829.75,1920.0,1842000.0,2022-11-13 06:00:00
8627.0,25.68,1207.0,0.0,714.0,8376.0,3295.0,42949.5,2050.0,1842000.0,2022-11-13 07:00:00
8993.0,32.47,1113.0,0.0,714.0,8440.0,3494.0,46216.75,2111.0,1842000.0,2022-11-13 08:00:00
9212.0,36.3,1023.0,0.0,714.0,8481.0,3618.0,48270.5,2125.0,1842000.0,2022-11-13 09:00:00
9270.0,38.95,1084.0,0.0,714.0,8455.0,3676.0,50222.0,2138.0,1842000.0,2022-11-13 10:00:00
9305.0,42.08,1094.0,0.0,714.0,8417.0,3687.0,50055.0,2080.0,1842000.0,2022-11-13 11:00:00
9305.0,38.78,922.0,0.0,715.0,8346.0,3701.0,47859.75,2101.0,1842000.0,2022-11-13 12:00:00
9308.0,35.37,906.0,0.0,714.0,8502.0,3723.0,45924.5,2140.0,1842000.0,2022-11-13 13:00:00
9408.0,38.29,1131.0,0.0,714.0,8885.0,3811.0,46156.75,2162.0,1842000.0,2022-11-13 14:00:00
9863.0,146.77,1090.0,0.0,715.0,9031.0,3948.0,48324.75,2312.0,1842000.0,2022-11-13 15:00:00
10009.0,187.61,976.0,0.0,711.0,9119.0,3957.0,52428.75,2530.0,1842000.0,2022-11-13 16:00:00
9859.0,174.96,1136.0,0.0,714.0,9119.0,3905.0,53250.75,2445.0,1842000.0,2022-11-13 17:00:00
9693.0,79.95,1058.0,0.0,596.0,9033.0,3850.0,51728.0,2321.0,1842000.0,2022-11-13 18:00:00
9393.0,36.32,1057.0,0.0,545.0,8746.0,3774.0,49688.0,2192.0,1842000.0,2022-11-13 19:00:00
9076.0,30.99,1120.0,0.0,429.0,8982.0,3670.0,48373.5,2091.0,1842000.0,2022-11-13 20:00:00
8689.0,28.13,1208.0,0.0,418.0,8878.0,3513.0,47503.25,2080.0,1842000.0,2022-11-13 21:00:00
8276.0,27.09,1208.0,0.0,461.0,8707.0,3348.0,45023.0,1972.0,1842000.0,2022-11-13 22:00:00
8057.0,34.94,1208.0,0.0,464.0,8451.0,3161.0,42815.25,2080.0,1853000.0,2022-11-13 23:00:00
7787.0,35.37,1208.0,0.0,461.0,8302.0,3069.0,41379.5,1994.0,1853000.0,2022-11-14 00:00:00
7704.0,37.15,1208.0,0.0,407.0,8268.0,3024.0,40878.75,2080.0,1853000.0,2022-11-14 01:00:00
7641.0,36.39,1208.0,0.0,402.0,8352.0,2992.0,41366.0,1938.0,1853000.0,2022-11-14 02:00:00
7729.0,37.16,1207.0,0.0,513.0,8566.0,3017.0,43472.25,2077.0,1853000.0,2022-11-14 03:00:00
8209.0,45.86,1207.0,0.0,512.0,9209.0,3149.0,47563.0,2063.0,1853000.0,2022-11-14 04:00:00
9233.0,99.82,1207.0,0.0,494.0,9733.0,3621.0,55836.25,2250.0,1853000.0,2022-11-14 05:00:00
10165.0,200.17,1207.0,0.0,520.0,9841.0,4106.0,61395.75,2824.0,1853000.0,2022-11-14 06:00:00
10361.0,203.89,1207.0,0.0,501.0,9886.0,4228.0,64005.25,2965.0,1853000.0,2022-11-14 07:00:00
9957.0,166.45,1207.0,0.0,170.0,9878.0,4184.0,64392.5,2945.0,1853000.0,2022-11-14 08:00:00
9647.0,142.4,1207.0,0.0,0.0,9848.0,4214.0,65152.5,2997.0,1853000.0,2022-11-14 09:00:00
9655.0,129.9,1207.0,0.0,90.0,9785.0,4196.0,66271.25,3017.0,1853000.0,2022-11-14 10:00:00
9756.0,143.33,1207.0,0.0,120.0,9663.0,4195.0,65964.75,2996.0,1853000.0,2022-11-14 11:00:00
9795.0,165.69,1207.0,0.0,100.0,9619.0,4186.0,64516.0,2965.0,1853000.0,2022-11-14 12:00:00
10313.0,202.34,1207.0,0.0,4.0,9614.0,4190.0,63173.0,2861.0,1853000.0,2022-11-14 13:00:00
10314.0,212.28,1207.0,0.0,48.0,9820.0,4264.0,62227.0,2815.0,1853000.0,2022-11-14 14:00:00
10575.0,212.44,1132.0,0.0,112.0,9811.0,4393.0,63114.25,2925.0,1853000.0,2022-11-14 15:00:00
10881.0,254.18,811.0,0.0,341.0,9682.0,4363.0,66241.25,3134.0,1853000.0,2022-11-14 16:00:00
10602.0,217.88,1015.0,0.0,606.0,9625.0,4282.0,65674.75,3050.0,1853000.0,2022-11-14 17:00:00
10117.0,187.44,1208.0,0.0,614.0,9427.0,4196.0,63793.25,2854.0,1853000.0,2022-11-14 18:00:00
9769.0,156.64,1208.0,0.0,622.0,9107.0,4132.0,60112.25,2651.0,1853000.0,2022-11-14 19:00:00
9457.0,100.0,1082.0,0.0,707.0,9226.0,4017.0,56517.0,2407.0,1853000.0,2022-11-14 20:00:00
8990.0,21.38,1144.0,0.0,714.0,8976.0,3863.0,53462.75,2301.0,1853000.0,2022-11-14 21:00:00
8497.0,17.3,1126.0,0.0,714.0,8690.0,3644.0,49375.5,2149.0,1853000.0,2022-11-14 22:00:00
8164.0,27.84,1156.0,98.0,714.0,8555.0,3399.0,46036.0,2160.0,1853000.0,2022-11-14 23:00:00
7986.0,25.3,1156.0,267.0,714.0,8452.0,3228.0,44545.25,2054.0,1853000.0,2022-11-15 00:00:00
7866.0,21.61,1156.0,287.0,714.0,8410.0,3180.0,43755.0,2132.0,1853000.0,2022-11-15 01:00:00
7817.0,18.96,1156.0,249.0,714.0,8403.0,3240.0,43925.75,2155.0,1853000.0,2022-11-15 02:00:00
7912.0,20.21,1178.0,317.0,715.0,8638.0,3239.0,45832.0,2140.0,1853000.0,2022-11-15 03:00:00
8221.0,23.76,1208.0,219.0,714.0,9162.0,3400.0,49599.0,2190.0,1853000.0,2022-11-15 04:00:00
9335.0,27.29,1208.0,0.0,714.0,9659.0,3881.0,56859.0,2470.0,1853000.0,2022-11-15 05:00:00
10264.0,71.6,1208.0,15.0,711.0,9835.0,4434.0,61607.5,2863.0,1853000.0,2022-11-15 06:00:00
10233.0,88.92,1208.0,14.0,530.0,9848.0,4536.0,63674.0,2945.0,1853000.0,2022-11-15 07:00:00
10285.0,95.17,1208.0,0.0,416.0,9825.0,4519.0,63333.5,2934.0,1853000.0,2022-11-15 08:00:00
10543.0,99.91,1208.0,0.0,687.0,9862.0,4520.0,63728.25,2969.0,1853000.0,2022-11-15 09:00:00
10591.0,95.1,1208.0,0.0,644.0,9912.0,4469.0,63600.0,2971.0,1853000.0,2022-11-15 10:00:00
10624.0,89.44,1208.0,0.0,453.0,9868.0,4489.0,62945.0,2924.0,1853000.0,2022-11-15 11:00:00
10660.0,83.97,1208.0,0.0,459.0,9824.0,4495.0,62860.0,2939.0,1853000.0,2022-11-15 12:00:00
10384.0,82.82,1208.0,0.0,497.0,9861.0,4532.0,62277.5,2909.0,1853000.0,2022-11-15 13:00:00
10966.0,69.85,1208.0,0.0,213.0,10069.0,4572.0,62571.5,2846.0,1853000.0,2022-11-15 14:00:00
11379.0,56.16,1208.0,0.0,433.0,10102.0,4707.0,63461.25,2932.0,1853000.0,2022-11-15 15:00:00
11368.0,79.98,1208.0,0.0,629.0,10016.0,4724.0,66021.25,3077.0,1853000.0,2022-11-15 16:00:00
11042.0,43.44,1208.0,117.0,140.0,10010.0,4616.0,66029.75,2931.0,1853000.0,2022-11-15 17:00:00
10781.0,27.84,1208.0,0.0,8.0,9873.0,4536.0,64712.5,2824.0,1853000.0,2022-11-15 18:00:00
10511.0,23.42,1209.0,0.0,34.0,9508.0,4415.0,60225.0,2871.0,1853000.0,2022-11-15 19:00:00
10044.0,18.83,1209.0,0.0,81.0,9698.0,4273.0,56521.5,2805.0,1853000.0,2022-11-15 20:00:00
9508.0,17.84,1209.0,0.0,106.0,9522.0,4110.0,53574.75,2672.0,1853000.0,2022-11-15 21:00:00
9082.0,15.61,1208.0,0.0,0.0,9142.0,3900.0,49818.75,2449.0,1853000.0,2022-11-15 22:00:00
8619.0,18.93,1209.0,196.0,0.0,8830.0,3692.0,46643.5,2376.0,1853000.0,2022-11-15 23:00:00
8271.0,17.87,1208.0,317.0,0.0,8699.0,3570.0,45732.75,2317.0,1853000.0,2022-11-16 00:00:00
8202.0,17.21,1208.0,526.0,0.0,8757.0,3496.0,45871.25,2322.0,1853000.0,2022-11-16 01:00:00
8181.0,17.1,1208.0,531.0,0.0,8842.0,3496.0,46539.75,2285.0,1853000.0,2022-11-16 02:00:00
8278.0,17.29,1208.0,479.0,0.0,9054.0,3509.0,47812.25,2319.0,1853000.0,2022-11-16 03:00:00
8618.0,18.44,1208.0,319.0,0.0,9730.0,3677.0,50743.0,2473.0,1853000.0,2022-11-16 04:00:00
9674.0,22.63,1208.0,232.0,0.0,10247.0,4173.0,57706.75,2796.0,1853000.0,2022-11-16 05:00:00
10678.0,28.65,1208.0,782.0,0.0,10215.0,4764.0,63095.25,3019.0,1853000.0,2022-11-16 06:00:00
10939.0,34.23,1208.0,728.0,0.0,10280.0,4865.0,65760.25,3221.0,1853000.0,2022-11-16 07:00:00
11163.0,28.91,1208.0,783.0,0.0,10273.0,4852.0,66077.25,3250.0,1853000.0,2022-11-16 08:00:00
11160.0,31.26,1208.0,706.0,0.0,10226.0,4839.0,65998.75,3210.0,1853000.0,2022-11-16 09:00:00
11306.0,32.72,1208.0,624.0,0.0,10277.0,4815.0,66532.75,3221.0,1853000.0,2022-11-16 10:00:00
11203.0,29.46,1208.0,571.0,0.0,10172.0,4771.0,66508.5,3183.0,1853000.0,2022-11-16 11:00:00
10969.0,28.22,1208.0,596.0,0.0,10058.0,4742.0,66204.75,3168.0,1853000.0,2022-11-16 12:00:00
11056.0,29.57,1208.0,454.0,0.0,10029.0,4751.0,64859.75,3105.0,1853000.0,2022-11-16 13:00:00
11282.0,29.41,1208.0,242.0,0.0,10398.0,4798.0,64667.5,3060.0,1853000.0,2022-11-16 14:00:00
11569.0,31.39,1208.0,171.0,0.0,10497.0,4964.0,65217.25,3121.0,1853000.0,2022-11-16 15:00:00
11785.0,49.95,1208.0,0.0,0.0,10408.0,4947.0,67492.5,3244.0,1853000.0,2022-11-16 16:00:00
11468.0,40.03,1208.0,0.0,0.0,10397.0,4869.0,66586.0,3098.0,1853000.0,2022-11-16 17:00:00
11254.0,24.96,1208.0,0.0,0.0,10149.0,4802.0,64431.75,2965.0,1853000.0,2022-11-16 18:00:00
10907.0,25.45,1208.0,0.0,0.0,9808.0,4700.0,61160.0,2832.0,1853000.0,2022-11-16 19:00:00
10338.0,24.29,1208.0,43.0,0.0,9870.0,4551.0,57357.5,2817.0,1853000.0,2022-11-16 20:00:00
9707.0,23.58,1208.0,139.0,0.0,9592.0,4332.0,54206.5,2579.0,1853000.0,2022-11-16 21:00:00
9268.0,20.11,1208.0,259.0,0.0,9339.0,4125.0,50378.5,2592.0,1853000.0,2022-11-16 22:00:00
8932.0,36.37,1208.0,622.0,0.0,9092.0,3924.0,47100.0,2487.0,1853000.0,2022-11-16 23:00:00
8756.0,23.92,1208.0,291.0,0.0,8931.0,3771.0,45963.25,2407.0,1853000.0,2022-11-17 00:00:00
8765.0,16.97,1208.0,0.0,0.0,8897.0,3757.0,45368.75,2396.0,1853000.0,2022-11-17 01:00:00
8809.0,14.66,1208.0,0.0,0.0,8963.0,3764.0,46032.75,2397.0,1853000.0,2022-11-17 02:00:00
8890.0,14.72,1208.0,0.0,0.0,9245.0,3785.0,47260.75,2333.0,1853000.0,2022-11-17 03:00:00
9295.0,17.64,1208.0,0.0,0.0,9911.0,3961.0,50640.25,2529.0,1853000.0,2022-11-17 04:00:00
10377.0,42.26,1208.0,0.0,0.0,10396.0,4435.0,58328.5,2864.0,1853000.0,2022-11-17 05:00:00
11375.0,61.41,1208.0,0.0,0.0,10395.0,5010.0,63401.75,3132.0,1853000.0,2022-11-17 06:00:00
11517.0,85.86,1208.0,0.0,0.0,10382.0,5145.0,66158.5,3187.0,1853000.0,2022-11-17 07:00:00
11470.0,72.28,1208.0,0.0,0.0,10362.0,5140.0,66150.5,3181.0,1853000.0,2022-11-17 08:00:00
11476.0,60.56,1209.0,63.0,0.0,10278.0,5134.0,67526.25,3176.0,1853000.0,2022-11-17 09:00:00
11504.0,59.41,1209.0,0.0,0.0,10319.0,5133.0,68433.25,3148.0,1853000.0,2022-11-17 10:00:00
11487.0,57.32,1209.0,0.0,0.0,10270.0,5120.0,68422.0,3115.0,1853000.0,2022-11-17 11:00:00
11310.0,57.61,1208.0,90.0,0.0,10213.0,5051.0,67453.25,3084.0,1853000.0,2022-11-17 12:00:00
11390.0,57.94,1209.0,50.0,0.0,10247.0,5091.0,66488.25,3078.0,1853000.0,2022-11-17 13:00:00
11630.0,61.86,1209.0,22.0,0.0,10469.0,5121.0,66052.0,3105.0,1853000.0,2022-11-17 14:00:00
11875.0,64.07,1209.0,0.0,0.0,10488.0,5246.0,66609.25,3131.0,1853000.0,2022-11-17 15:00:00
12085.0,74.78,1209.0,0.0,0.0,10458.0,5224.0,67963.75,3286.0,1853000.0,2022-11-17 16:00:00
11870.0,60.56,1208.0,66.0,0.0,10411.0,5140.0,67023.0,3164.0,1853000.0,2022-11-17 17:00:00
11613.0,49.84,1208.0,278.0,0.0,10247.0,5042.0,65226.75,3000.0,1853000.0,2022-11-17 18:00:00
11407.0,44.22,1208.0,575.0,0.0,9963.0,4968.0,61568.75,2898.0,1853000.0,2022-11-17 19:00:00
11003.0,37.63,1208.0,530.0,0.0,10028.0,4855.0,57782.0,2767.0,1853000.0,2022-11-17 20:00:00
10361.0,39.9,1209.0,891.0,0.0,9772.0,4675.0,54211.75,2603.0,1853000.0,2022-11-17 21:00:00
9873.0,32.04,1209.0,1025.0,0.0,9482.0,4419.0,50347.75,2584.0,1853000.0,2022-11-17 22:00:00
9340.0,78.79,1208.0,1045.0,0.0,9175.0,4191.0,47742.25,2480.0,1853000.0,2022-11-17 23:00:00
9071.0,74.94,1208.0,1005.0,0.0,9066.0,4034.0,46603.25,2445.0,1853000.0,2022-11-18 00:00:00
9002.0,71.56,1208.0,1001.0,0.0,9048.0,4014.0,45780.25,2403.0,1853000.0,2022-11-18 01:00:00
9027.0,69.75,1208.0,977.0,0.0,9092.0,3950.0,45887.0,2401.0,1853000.0,2022-11-18 02:00:00
9120.0,79.22,1208.0,706.0,0.0,9382.0,3926.0,47482.75,2405.0,1853000.0,2022-11-18 03:00:00
9454.0,85.34,1208.0,279.0,0.0,10021.0,4057.0,50564.25,2549.0,1853000.0,2022-11-18 04:00:00
10596.0,101.04,1208.0,0.0,18.0,10456.0,4558.0,57426.0,2827.0,1853000.0,2022-11-18 05:00:00
11634.0,121.46,1208.0,0.0,0.0,10582.0,5175.0,63192.75,3081.0,1853000.0,2022-11-18 06:00:00
11767.0,137.96,1208.0,0.0,0.0,10545.0,5345.0,65748.25,3185.0,1853000.0,2022-11-18 07:00:00
11780.0,134.52,1208.0,0.0,0.0,10511.0,5375.0,66438.25,3157.0,1853000.0,2022-11-18 08:00:00
11653.0,119.28,1208.0,0.0,0.0,10538.0,5337.0,67291.0,3314.0,1853000.0,2022-11-18 09:00:00
11460.0,110.42,1208.0,0.0,0.0,10588.0,5298.0,67199.5,3249.0,1853000.0,2022-11-18 10:00:00
11546.0,107.68,1208.0,0.0,0.0,10508.0,5268.0,66661.0,3158.0,1853000.0,2022-11-18 11:00:00
11512.0,106.06,1208.0,0.0,1.0,10513.0,4940.0,65150.25,3121.0,1853000.0,2022-11-18 12:00:00
11550.0,107.65,1208.0,0.0,118.0,10593.0,4761.0,63509.5,2989.0,1853000.0,2022-11-18 13:00:00
11616.0,117.44,1208.0,0.0,228.0,10785.0,4819.0,62774.75,2915.0,1853000.0,2022-11-18 14:00:00
11884.0,132.84,1208.0,0.0,259.0,10736.0,5288.0,63513.25,3060.0,1853000.0,2022-11-18 15:00:00
11801.0,155.97,1208.0,0.0,256.0,10699.0,5226.0,65398.5,3183.0,1853000.0,2022-11-18 16:00:00
11573.0,157.9,1208.0,0.0,486.0,10621.0,5140.0,64079.25,2959.0,1853000.0,2022-11-18 17:00:00
11199.0,119.98,1208.0,0.0,497.0,10424.0,5031.0,62324.0,2750.0,1853000.0,2022-11-18 18:00:00
10709.0,109.47,1208.0,0.0,663.0,10081.0,4893.0,58429.0,2628.0,1853000.0,2022-11-18 19:00:00
10197.0,109.9,1208.0,0.0,586.0,10165.0,4691.0,54767.75,2491.0,1853000.0,2022-11-18 20:00:00
9813.0,107.81,1208.0,0.0,607.0,9968.0,4479.0,51714.75,2361.0,1853000.0,2022-11-18 21:00:00
9523.0,83.7,1208.0,0.0,636.0,9686.0,4350.0,48785.5,2254.0,1853000.0,2022-11-18 22:00:00
9295.0,122.05,1208.0,0.0,585.0,9406.0,4200.0,46097.5,2141.0,1853000.0,2022-11-18 23:00:00
9053.0,116.52,1208.0,0.0,654.0,9330.0,4088.0,44796.5,2073.0,1853000.0,2022-11-19 00:00:00
8799.0,119.95,1208.0,0.0,681.0,9214.0,4002.0,43922.25,2043.0,1853000.0,2022-11-19 01:00:00
8744.0,119.92,1208.0,0.0,710.0,9220.0,3930.0,43918.25,1964.0,1853000.0,2022-11-19 02:00:00
8760.0,119.96,1208.0,0.0,714.0,9294.0,3937.0,44288.25,1966.0,1853000.0,2022-11-19 03:00:00
8850.0,121.58,1208.0,0.0,710.0,9497.0,4086.0,44858.5,2015.0,1853000.0,2022-11-19 04:00:00
9118.0,123.33,1208.0,0.0,714.0,9630.0,4166.0,45771.5,2118.0,1853000.0,2022-11-19 05:00:00
9495.0,145.53,1208.0,0.0,712.0,9825.0,4317.0,48480.0,2246.0,1853000.0,2022-11-19 06:00:00
9866.0,155.66,1208.0,0.0,685.0,9913.0,4579.0,51809.25,2353.0,1853000.0,2022-11-19 07:00:00
10391.0,181.98,1208.0,0.0,698.0,10026.0,4708.0,54554.5,2436.0,1853000.0,2022-11-19 08:00:00
10753.0,176.44,1208.0,0.0,707.0,10088.0,4879.0,56103.75,2464.0,1853000.0,2022-11-19 09:00:00
10917.0,198.76,1208.0,0.0,664.0,10048.0,4818.0,56525.5,2442.0,1853000.0,2022-11-19 10:00:00
10942.0,182.26,1208.0,0.0,584.0,10039.0,4768.0,56160.25,2467.0,1853000.0,2022-11-19 11:00:00
10909.0,187.42,1208.0,0.0,563.0,10063.0,4690.0,54667.5,2455.0,1853000.0,2022-11-19 12:00:00
10971.0,208.22,1208.0,0.0,533.0,10236.0,4717.0,52884.0,2450.0,1853000.0,2022-11-19 13:00:00
11004.0,227.11,1208.0,0.0,566.0,10438.0,4784.0,52622.25,2456.0,1853000.0,2022-11-19 14:00:00
11142.0,243.39,1208.0,0.0,110.0,10466.0,5010.0,54042.25,2558.0,1853000.0,2022-11-19 15:00:00
11311.0,281.98,1208.0,0.0,8.0,10461.0,5114.0,56695.0,2725.0,1853000.0,2022-11-19 16:00:00
11110.0,287.29,1208.0,0.0,375.0,10401.0,5059.0,56142.0,2616.0,1853000.0,2022-11-19 17:00:00
10973.0,260.7,1208.0,0.0,358.0,10107.0,4920.0,54156.75,2430.0,1853000.0,2022-11-19 18:00:00
10653.0,240.0,1208.0,0.0,318.0,9770.0,4767.0,50928.5,2325.0,1853000.0,2022-11-19 19:00:00
10310.0,232.09,1208.0,0.0,377.0,9971.0,4630.0,48444.5,2266.0,1853000.0,2022-11-19 20:00:00
9977.0,213.79,1208.0,0.0,621.0,9848.0,4580.0,46878.75,2196.0,1853000.0,2022-11-19 21:00:00
9753.0,199.91,1208.0,0.0,622.0,9560.0,4445.0,44571.0,2120.0,1853000.0,2022-11-19 22:00:00
