temperature_2m,precipitation,snow_depth,pressure_msl,cloud_cover,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,date,hour,city
3.015,0.0,0.0,1027.8,0.0,10.094454,21.575987,230.06367,244.2901,2024-10-16,3,Stockholm
2.865,0.0,0.0,1027.8,2.0,11.212135,23.893261,227.60262,239.18437,2024-10-16,4,Stockholm
2.915,0.0,0.0,1028.2,1.0,11.975074,25.624565,227.43669,238.20798,2024-10-16,5,Stockholm
3.165,0.0,0.0,1028.6,0.0,11.854062,25.071098,228.07755,237.90744,2024-10-16,6,Stockholm
4.3650002,0.0,0.0,1028.8,0.0,11.964246,24.419706,224.9999,234.9041,2024-10-16,7,Stockholm
6.065,0.0,0.0,1029.0,0.0,9.54679,27.30903,225.76381,236.83363,2024-10-16,8,Stockholm
7.715,0.0,0.0,1029.1,0.0,9.931042,17.982891,223.53127,228.65231,2024-10-16,9,Stockholm
9.014999,0.0,0.0,1028.9,0.0,11.45513,17.703253,224.9999,227.0601,2024-10-16,10,Stockholm
9.815,0.0,0.0,1028.9,30.0,12.984975,19.61587,226.12321,227.23119,2024-10-16,11,Stockholm
10.165,0.0,0.0,1028.5,98.0,13.036026,19.692526,215.4458,216.45102,2024-10-16,12,Stockholm
9.915,0.0,0.0,1028.4,100.0,12.642357,19.849846,208.02441,210.51816,2024-10-16,13,Stockholm
9.264999,0.0,0.0,1028.2,100.0,11.679212,20.837282,208.53989,211.21834,2024-10-16,14,Stockholm
8.214999,0.0,0.0,1028.4,13.0,11.952054,22.945587,217.04256,221.82008,2024-10-16,15,Stockholm
6.815,0.0,0.0,1028.3,100.0,11.51578,24.31333,204.96275,213.21948,2024-10-16,16,Stockholm
6.665,0.0,0.0,1028.1,100.0,12.267763,25.930622,202.4259,208.16597,2024-10-16,17,Stockholm
6.915,0.0,0.0,1028.0,99.0,12.236029,25.70032,206.18805,208.8986,2024-10-16,18,Stockholm
7.065,0.0,0.0,1028.0,97.0,11.923557,25.282791,208.88649,211.31349,2024-10-16,19,Stockholm
7.215,0.0,0.0,1027.8,96.0,11.594292,25.344229,207.75845,210.75432,2024-10-16,20,Stockholm
7.165,0.0,0.0,1027.8,84.0,11.351422,25.097578,207.37762,210.61131,2024-10-16,21,Stockholm
6.8650002,0.0,0.0,1027.5,27.0,10.99769,24.47272,201.10492,207.13037,2024-10-16,22,Stockholm
7.015,0.0,0.0,1027.1,58.0,11.351422,25.007048,194.69736,200.65266,2024-10-16,23,Stockholm
7.415,0.0,0.0,1026.6,1.0,13.026081,27.44749,191.15462,196.7713,2024-10-17,0,Stockholm
7.665,0.0,0.0,1026.5,88.0,13.31635,27.723505,189.33493,194.66786,2024-10-17,1,Stockholm
8.214999,0.0,0.0,1025.9,91.0,14.178928,28.56334,188.02715,192.37215,2024-10-17,2,Stockholm
8.365,0.0,0.0,1025.4,79.0,15.122143,30.04706,188.90164,192.45435,2024-10-17,3,Stockholm
8.714999,0.0,0.0,1025.0,40.0,16.09969,31.085323,190.3048,193.39252,2024-10-17,4,Stockholm
8.764999,0.0,0.0,1024.6,33.0,17.163355,32.97588,189.65982,192.29134,2024-10-17,5,Stockholm
9.065,0.0,0.0,1024.5,28.0,17.311846,32.865158,188.97255,191.37144,2024-10-17,6,Stockholm
9.865,0.0,0.0,1024.6,1.0,17.758074,32.312378,190.51257,192.875,2024-10-17,7,Stockholm
10.964999,0.0,0.0,1024.4,10.0,17.935081,31.085323,190.40765,193.39252,2024-10-17,8,Stockholm
11.565,0.0,0.0,1024.1,10.0,19.561287,31.70658,190.069,192.45824,2024-10-17,9,Stockholm
12.065,0.0,0.0,1024.0,0.0,19.029839,30.261957,190.35327,192.71362,2024-10-17,10,Stockholm
12.315,0.0,0.0,1023.6,0.0,18.353823,29.124979,187.89162,190.68486,2024-10-17,11,Stockholm
12.264999,0.0,0.0,1023.2,0.0,18.466455,29.414997,186.15508,189.86574,2024-10-17,12,Stockholm
12.514999,0.0,0.0,1023.0,0.0,17.534992,29.384691,185.30084,189.51994,2024-10-17,13,Stockholm
12.115,0.0,0.0,1022.5,0.0,18.416384,33.50128,184.48453,188.65247,2024-10-17,14,Stockholm
11.365,0.0,0.0,1022.1,0.0,18.194254,34.229355,182.2679,186.3401,2024-10-17,15,Stockholm
10.764999,0.0,0.0,1021.8,0.0,18.900856,35.716732,179.45436,183.75638,2024-10-17,16,Stockholm
10.714999,0.0,0.0,1021.3,0.0,20.527102,38.000893,178.4926,181.90007,2024-10-17,17,Stockholm
10.565,0.0,0.0,1021.3,1.0,21.060768,38.57085,180.48969,182.94246,2024-10-17,18,Stockholm
10.165,0.0,0.0,1021.5,8.0,20.532627,37.744244,182.0095,184.6501,2024-10-17,19,Stockholm
9.964999,0.0,0.0,1021.5,2.0,19.852295,36.65995,184.15956,187.33429,2024-10-17,20,Stockholm
10.115,0.0,0.0,1021.1,9.0,19.48079,36.05845,183.70836,186.59277,2024-10-17,21,Stockholm
10.315,0.0,0.0,1020.8,5.0,19.290257,35.463196,183.20943,185.82625,2024-10-17,22,Stockholm
10.315,0.0,0.0,1020.5,54.0,17.878086,33.424305,184.61984,187.73727,2024-10-17,23,Stockholm
10.264999,0.0,0.0,1020.2,76.0,16.801823,31.667723,184.91647,188.49847,2024-10-18,0,Stockholm
9.714999,0.0,0.0,1020.2,99.0,13.330941,26.728636,182.32149,188.13002,2024-10-18,1,Stockholm
9.815,0.0,0.0,1019.9,99.0,13.324863,26.576681,181.54813,188.56906,2024-10-18,2,Stockholm
9.714999,0.0,0.0,1019.7,98.0,13.864674,27.49349,181.48784,188.66052,2024-10-18,3,Stockholm
9.764999,0.0,0.0,1019.5,99.0,14.311981,27.959742,186.49925,191.88864,2024-10-18,4,Stockholm
9.865,0.0,0.0,1019.6,99.0,14.178928,27.725258,188.02715,193.13403,2024-10-18,5,Stockholm
10.065,0.0,0.0,1019.9,100.0,14.4415655,27.943514,190.04929,194.93147,2024-10-18,6,Stockholm
10.964999,0.0,0.0,1020.1,98.0,15.39184,28.337852,190.78426,195.09557,2024-10-18,7,Stockholm
12.115,0.0,0.0,1020.2,100.0,13.767352,23.712223,191.30989,195.40776,2024-10-18,8,Stockholm
12.815,0.0,0.0,1020.3,100.0,15.602999,25.369785,191.30989,195.21951,2024-10-18,9,Stockholm
12.964999,0.0,0.0,1020.2,100.0,15.095336,24.150877,188.22664,192.48248,2024-10-18,10,Stockholm
12.964999,0.0,0.0,1020.1,99.0,14.634343,23.408998,184.93913,190.18657,2024-10-18,11,Stockholm
13.165,0.0,0.0,1020.2,52.0,14.410121,22.66142,182.14754,186.84268,2024-10-18,12,Stockholm
12.964999,0.0,0.0,1019.9,85.0,14.690691,23.12212,187.03784,191.22241,2024-10-18,13,Stockholm
12.315,0.0,0.0,1020.0,100.0,13.330941,21.746504,182.32149,186.65433,2024-10-18,14,Stockholm
11.264999,0.0,0.0,1020.3,85.0,11.722133,21.660664,176.47862,184.28908,2024-10-18,15,Stockholm
10.065,0.0,0.0,1020.4,86.0,11.892265,23.755226,177.39749,186.96338,2024-10-18,16,Stockholm
9.815,0.0,0.0,1020.1,76.0,12.979984,26.204685,176.82024,185.12308,2024-10-18,17,Stockholm
9.865,0.0,0.0,1020.2,78.0,15.669307,30.522076,181.97488,187.79552,2024-10-18,18,Stockholm
10.014999,0.0,0.0,1020.4,55.0,16.248924,31.219494,184.4473,189.62518,2024-10-18,19,Stockholm
9.964999,0.0,0.0,1020.6,47.0,15.546833,29.90005,185.31445,191.10695,2024-10-18,20,Stockholm
9.865,0.0,0.0,1020.8,100.0,14.096425,27.766712,185.1281,193.49574,2024-10-18,21,Stockholm
9.764999,0.0,0.0,1020.6,100.0,12.081472,24.717743,176.58348,187.95299,2024-10-18,22,Stockholm
9.714999,0.0,0.0,1020.5,100.0,12.673074,25.385744,168.5305,178.78116,2024-10-18,23,Stockholm
9.915,0.0,0.0,1020.3,92.0,12.059999,25.146585,180.0,185.75131,2024-10-19,0,Stockholm
9.615,0.0,0.0,1020.7,96.0,9.746631,21.222448,184.23631,192.73964,2024-10-19,1,Stockholm
9.514999,0.0,0.0,1020.6,100.0,9.979859,21.281145,172.7469,188.26709,2024-10-19,2,Stockholm
9.565,0.0,0.0,1020.5,99.0,11.050591,22.885496,167.77489,182.70482,2024-10-19,3,Stockholm
9.714999,0.0,0.0,1020.6,89.0,12.32047,25.022587,168.19759,180.82433,2024-10-19,4,Stockholm
9.815,0.0,0.0,1020.7,98.0,13.556282,27.374798,169.28693,178.116,2024-10-19,5,Stockholm
10.115,0.0,0.0,1021.3,97.0,14.33347,28.262291,172.78583,179.27017,2024-10-19,6,Stockholm
11.014999,0.0,0.0,1021.6,100.0,14.650939,27.365328,174.35954,181.13066,2024-10-19,7,Stockholm
12.165,0.0,0.0,1021.8,51.0,13.288341,24.310665,171.43094,178.30289,2024-10-19,8,Stockholm
12.915,0.0,0.0,1022.3,87.0,15.172407,24.122683,175.23645,179.14493,2024-10-19,9,Stockholm
13.214999,0.0,0.0,1022.4,64.0,14.584445,22.894697,178.5856,183.15477,2024-10-19,10,Stockholm
13.365,0.0,0.0,1022.3,20.0,14.230248,21.80676,177.8253,182.83873,2024-10-19,11,Stockholm
13.214999,0.0,0.0,1022.4,41.0,14.410121,22.186779,177.85246,183.72124,2024-10-19,12,Stockholm
13.065,0.0,0.0,1022.3,8.0,12.849528,20.454369,168.69011,173.93831,2024-10-19,13,Stockholm
12.565,0.0,0.0,1022.2,63.0,11.500296,20.1865,162.69939,171.79773,2024-10-19,14,Stockholm
11.214999,0.0,0.0,1021.9,89.0,11.521406,22.431494,151.03244,162.72816,2024-10-19,15,Stockholm
10.165,0.0,0.0,1021.9,99.0,12.295462,25.481922,162.09546,171.46931,2024-10-19,16,Stockholm
10.464999,0.0,0.0,1021.9,98.0,13.723745,27.193705,163.2287,173.15732,2024-10-19,17,Stockholm
10.665,0.0,0.0,1022.0,9.0,15.484185,29.40398,162.40749,172.61404,2024-10-19,18,Stockholm
10.565,0.0,0.0,1022.0,5.0,18.687086,34.589985,172.80663,177.6141,2024-10-19,19,Stockholm
10.665,0.0,0.0,1022.0,48.0,17.64,32.88635,180.0,185.02399,2024-10-19,20,Stockholm
11.165,0.0,0.0,1021.9,44.0,18.547861,34.10038,178.3317,183.93471,2024-10-19,21,Stockholm
11.165,0.0,0.0,1021.6,13.0,19.45333,35.489227,177.87895,182.32541,2024-10-19,22,Stockholm
11.115,0.0,0.0,1021.5,89.0,19.263363,35.335514,178.9292,183.21214,2024-10-19,23,Stockholm
11.165,0.0,0.0,1021.2,100.0,18.720863,34.45954,179.44911,183.89363,2024-10-20,0,Stockholm
11.214999,0.0,0.0,1020.9,100.0,17.28,31.959505,180.0,184.52237,2024-10-20,1,Stockholm
11.214999,0.0,0.0,1020.6,100.0,17.648262,32.44996,178.24663,183.17976,2024-10-20,2,Stockholm
11.514999,0.0,0.0,1020.2,100.0,18.561832,33.1376,177.22089,181.86765,2024-10-20,3,Stockholm
11.764999,0.0,0.0,1020.0,100.0,18.903427,33.26106,178.90881,185.27855,2024-10-20,4,Stockholm
11.865,0.0,0.0,1019.8,100.0,19.99297,34.98674,177.93622,183.53949,2024-10-20,5,Stockholm
11.915,0.0,0.0,1020.1,100.0,19.134262,33.79449,184.31595,189.81345,2024-10-20,6,Stockholm
12.315,0.1,0.0,1020.4,100.0,18.508516,32.585968,187.26315,192.11684,2024-10-20,7,Stockholm
12.464999,0.0,0.0,1020.4,100.0,17.518356,30.784735,189.46225,195.25517,2024-10-20,8,Stockholm
13.014999,0.0,0.0,1020.5,100.0,16.204998,26.77708,192.18364,195.99837,2024-10-20,9,Stockholm
13.615,0.0,0.0,1020.4,100.0,18.044046,28.75778,198.61578,200.13638,2024-10-20,10,Stockholm
14.065,0.0,0.0,1020.1,74.0,15.004919,25.103384,190.36627,194.5345,2024-10-20,11,Stockholm
14.665,0.0,0.0,1020.0,97.0,16.068466,25.293684,192.94652,196.1135,2024-10-20,12,Stockholm
13.365,0.0,0.0,1020.3,100.0,10.644379,18.175545,176.12155,187.96953,2024-10-20,13,Stockholm
13.065,0.0,0.0,1019.8,90.0,12.662843,22.378712,174.2895,184.1512,2024-10-20,14,Stockholm
12.365,0.0,0.0,1019.8,100.0,12.125642,23.414532,185.96439,196.06647,2024-10-20,15,Stockholm
12.115,0.0,0.0,1019.6,74.0,12.781267,24.858253,179.19308,190.00792,2024-10-20,16,Stockholm
11.264999,0.0,0.0,1019.2,100.0,13.350371,26.543135,183.86539,194.13051,2024-10-20,17,Stockholm
11.514999,0.0,0.0,1018.8,100.0,14.224556,27.39432,181.45018,191.7529,2024-10-20,18,Stockholm
11.415,0.0,0.0,1018.1,100.0,14.941085,28.497473,179.30974,189.81923,2024-10-20,19,Stockholm
11.365,0.0,0.0,1017.5,100.0,15.84409,29.225483,178.69807,187.43132,2024-10-20,20,Stockholm
11.264999,0.0,0.0,1017.1,100.0,17.828178,32.778294,178.26433,186.30534,2024-10-20,21,Stockholm
11.365,0.0,0.0,1016.0,100.0,21.060768,37.867226,180.48969,186.55063,2024-10-20,22,Stockholm
11.464999,0.0,0.0,1015.4,100.0,22.725668,40.070118,183.63287,188.78522,2024-10-20,23,Stockholm
11.415,0.0,0.0,1014.3,100.0,21.438896,38.08861,182.40591,187.05775,2024-10-21,0,Stockholm
11.665,0.0,0.0,1012.9,100.0,21.060768,37.46984,180.48969,186.06654,2024-10-21,1,Stockholm
12.014999,0.0,0.0,1012.5,100.0,22.105583,39.029713,189.84575,194.4208,2024-10-21,2,Stockholm
12.065,0.0,0.0,1011.6,99.0,21.637466,38.114548,188.13002,193.37997,2024-10-21,3,Stockholm
11.615,0.0,0.0,1010.6,100.0,21.322214,38.498966,191.68935,196.57103,2024-10-21,4,Stockholm
12.014999,0.0,0.0,1010.1,99.0,21.745012,38.773186,197.83511,201.80147,2024-10-21,5,Stockholm
12.264999,0.0,0.0,1010.0,100.0,21.25906,37.84283,201.35104,205.34613,2024-10-21,6,Stockholm
12.764999,0.0,0.0,1010.1,100.0,20.448032,35.966232,207.24165,211.70139,2024-10-21,7,Stockholm
13.815,0.0,0.0,1009.8,100.0,21.413193,37.16902,206.99576,211.53474,2024-10-21,8,Stockholm
15.464999,0.0,0.0,1009.7,100.0,20.316889,33.7542,209.74478,212.58835,2024-10-21,9,Stockholm
15.365,0.0,0.0,1009.8,99.0,18.275984,30.62434,207.57448,211.54126,2024-10-21,10,Stockholm
15.764999,0.0,0.0,1009.6,99.0,22.922983,36.547092,226.90913,226.79611,2024-10-21,11,Stockholm
15.514999,0.0,0.0,1009.9,99.0,22.433662,37.117115,231.84273,232.68544,2024-10-21,12,Stockholm
15.065,0.0,0.0,1010.5,100.0,24.738707,40.896065,231.7959,233.23088,2024-10-21,13,Stockholm
14.464999,0.0,0.0,1010.8,100.0,24.385183,41.157066,229.49054,231.92717,2024-10-21,14,Stockholm
13.964999,0.0,0.0,1011.1,100.0,23.507751,40.651714,229.9698,232.0137,2024-10-21,15,Stockholm
13.764999,0.0,0.0,1011.5,93.0,23.507751,40.431137,229.9698,232.41579,2024-10-21,16,Stockholm
13.365,0.0,0.0,1012.0,95.0,24.670507,42.38608,234.80241,236.78232,2024-10-21,17,Stockholm
12.964999,0.0,0.0,1012.9,100.0,24.728226,42.3792,238.39255,241.04004,2024-10-21,18,Stockholm
12.615,0.0,0.0,1013.2,100.0,23.847115,41.215282,241.11351,243.54692,2024-10-21,19,Stockholm
12.365,0.0,0.0,1013.7,91.0,23.358425,40.278996,245.4099,247.67552,2024-10-21,20,Stockholm
12.014999,0.0,0.0,1014.3,77.0,23.263912,40.130314,248.19853,251.15862,2024-10-21,21,Stockholm
11.615,0.0,0.0,1014.6,100.0,23.933907,41.153923,248.83867,251.6442,2024-10-21,22,Stockholm
11.165,0.0,0.0,1015.0,100.0,23.73271,40.817158,247.71436,250.68602,2024-10-21,23,Stockholm
10.865,0.0,0.0,1015.4,100.0,23.999474,41.556225,248.43791,250.78014,2024-10-22,0,Stockholm
10.565,0.0,0.0,1015.7,100.0,21.139849,37.506573,254.18857,256.96417,2024-10-22,1,Stockholm
10.165,0.0,0.0,1016.0,97.0,19.21284,34.421444,254.7919,257.92618,2024-10-22,2,Stockholm
9.764999,0.0,0.0,1016.6,100.0,18.183563,32.559605,248.51448,251.96562,2024-10-22,3,Stockholm
9.615,0.0,0.0,1016.6,100.0,17.548845,31.492281,243.1722,245.33923,2024-10-22,4,Stockholm
9.415,0.0,0.0,1016.5,100.0,16.75064,30.36083,241.78273,245.10626,2024-10-22,5,Stockholm
9.514999,0.0,0.0,1016.8,100.0,16.992609,30.206768,233.61555,237.1622,2024-10-22,6,Stockholm
9.865,0.0,0.0,1016.7,100.0,15.83693,28.420055,238.47787,242.46126,2024-10-22,7,Stockholm
10.365,0.0,0.0,1016.8,100.0,14.941083,25.968079,233.82028,237.74205,2024-10-22,8,Stockholm
10.665,0.0,0.0,1016.3,100.0,12.218805,21.203358,224.9999,229.82083,2024-10-22,9,Stockholm
11.214999,0.0,0.0,1015.8,100.0,12.992459,21.265156,222.75424,226.71489,2024-10-22,10,Stockholm
11.865,0.0,0.0,1015.3,100.0,13.902015,22.022615,221.3254,224.00662,2024-10-22,11,Stockholm
12.315,0.0,0.0,1014.9,73.0,20.63023,32.262207,240.75127,239.85869,2024-10-22,12,Stockholm
12.464999,0.0,0.0,1014.9,27.0,15.938896,25.848024,243.14566,244.86261,2024-10-22,13,Stockholm
12.165,0.0,0.0,1014.4,17.0,14.796175,25.460936,233.40881,236.53459,2024-10-22,14,Stockholm
11.214999,0.0,0.0,1014.4,7.0,15.627897,28.445126,237.22513,240.83984,2024-10-22,15,Stockholm
10.514999,0.0,0.0,1014.2,0.0,15.94804,29.421602,233.25935,238.25475,2024-10-22,16,Stockholm
10.115,0.0,0.0,1013.9,1.0,17.208603,31.711178,232.65057,237.75333,2024-10-22,17,Stockholm
9.915,0.0,0.0,1014.0,2.0,19.008545,34.349354,232.69597,236.97612,2024-10-22,18,Stockholm
9.964999,0.0,0.0,1013.7,4.0,20.276182,35.813213,234.75787,238.14728,2024-10-22,19,Stockholm
9.865,0.0,0.0,1013.3,6.0,20.819393,36.593166,236.99689,240.53487,2024-10-22,20,Stockholm
9.815,0.0,0.0,1013.3,8.0,22.065973,38.485077,241.76265,244.51366,2024-10-22,21,Stockholm
9.764999,0.0,0.0,1013.1,8.0,23.33136,40.492,247.78812,249.71216,2024-10-22,22,Stockholm
9.615,0.0,0.0,1012.9,10.0,24.193098,41.537903,252.239,254.15685,2024-10-22,23,Stockholm
9.514999,0.0,0.0,1013.1,17.0,24.552027,41.735554,253.82373,256.02365,2024-10-23,0,Stockholm
10.014999,0.0,0.0,1013.9,4.0,25.331442,43.02339,261.0063,262.548,2024-10-23,1,Stockholm
9.714999,0.0,0.0,1014.3,0.0,25.47175,43.093742,265.13556,266.64764,2024-10-23,2,Stockholm
9.464999,0.0,0.0,1015.0,0.0,25.380638,43.200375,269.59366,270.23874,2024-10-23,3,Stockholm
9.165,0.0,0.0,1016.0,0.0,22.686426,39.691936,271.3639,273.90042,2024-10-23,4,Stockholm
8.964999,0.0,0.0,1016.6,0.0,21.978434,38.268524,272.34683,274.31595,2024-10-23,5,Stockholm
8.714999,0.0,0.0,1017.5,0.0,21.420753,37.47503,270.48145,272.47754,2024-10-23,6,Stockholm
8.964999,0.0,0.0,1018.6,1.0,20.886982,35.87468,271.4814,273.16382,2024-10-23,7,Stockholm
9.615,0.0,0.0,1019.7,4.0,18.008097,30.060001,268.28168,270.0,2024-10-23,8,Stockholm
10.264999,0.0,0.0,1020.5,5.0,18.775301,29.899511,265.60138,267.93002,2024-10-23,9,Stockholm
10.764999,0.0,0.0,1020.9,12.0,18.775301,29.546877,265.60138,267.556,2024-10-23,10,Stockholm
11.315,0.0,0.0,1020.9,48.0,17.035456,26.700743,263.32562,266.1346,2024-10-23,11,Stockholm
11.615,0.0,0.0,1021.0,5.0,17.371632,27.263315,259.85452,262.0305,2024-10-23,12,Stockholm
11.665,0.0,0.0,1021.4,1.0,16.595179,27.225258,257.4712,260.1018,2024-10-23,13,Stockholm
11.214999,0.0,0.0,1021.3,16.0,17.777222,30.788946,254.13422,257.50754,2024-10-23,14,Stockholm
10.514999,0.0,0.0,1020.8,24.0,18.687086,33.3627,249.1209,252.7381,2024-10-23,15,Stockholm
10.415,0.0,0.0,1020.9,93.0,21.612747,38.09244,255.0378,257.99982,2024-10-23,16,Stockholm
10.315,0.0,0.0,1020.5,65.0,23.192074,40.251236,254.2378,256.02588,2024-10-23,17,Stockholm
10.115,0.0,0.0,1020.8,92.0,23.138927,40.138386,256.50424,259.14365,2024-10-23,18,Stockholm
10.014999,0.0,0.0,1020.7,92.0,23.408997,40.81279,257.56677,259.58218,2024-10-23,19,Stockholm
10.014999,0.0,0.0,1021.0,12.0,22.629229,39.35872,258.06442,261.0547,2024-10-23,20,Stockholm
9.915,0.0,0.0,1021.3,24.0,21.639713,37.980427,258.97052,262.1004,2024-10-23,21,Stockholm
9.815,0.0,0.0,1021.2,9.0,20.015642,35.7675,258.58905,262.48166,2024-10-23,22,Stockholm
9.764999,0.0,0.0,1021.7,12.0,19.067259,34.30641,262.40546,265.48608,2024-10-23,23,Stockholm
9.665,0.0,0.0,1022.1,42.0,17.571909,32.080925,263.53027,267.10556,2024-10-24,0,Stockholm
9.415,0.0,0.0,1022.7,84.0,19.507383,35.116608,265.23645,268.23764,2024-10-24,1,Stockholm
9.415,0.0,0.0,1022.9,16.0,20.699999,37.132828,270.0,273.05652,2024-10-24,2,Stockholm
9.415,0.0,0.0,1022.9,92.0,20.880001,37.704304,270.0,273.83218,2024-10-24,3,Stockholm
9.365,0.0,0.0,1023.0,98.0,20.188908,36.914043,273.0664,275.8773,2024-10-24,4,Stockholm
9.315,0.0,0.0,1023.1,100.0,20.11656,36.66437,276.67978,279.32352,2024-10-24,5,Stockholm
9.365,0.0,0.0,1023.3,100.0,18.73557,34.665775,278.2857,281.0765,2024-10-24,6,Stockholm
9.815,0.0,0.0,1023.8,100.0,19.222954,34.534676,276.99182,279.9041,2024-10-24,7,Stockholm
10.464999,0.0,0.0,1024.3,99.0,18.23694,31.998007,274.52875,278.08444,2024-10-24,8,Stockholm
11.365,0.0,0.0,1025.0,3.0,16.036171,26.57973,272.5733,275.44025,2024-10-24,9,Stockholm
12.315,0.0,0.0,1025.1,0.0,16.02101,25.051706,269.35626,272.8829,2024-10-24,10,Stockholm
13.014999,0.0,0.0,1025.3,3.0,17.414476,27.218119,262.8751,266.96735,2024-10-24,11,Stockholm
13.665,0.0,0.0,1025.1,3.0,18.119305,28.852262,256.79205,260.30267,2024-10-24,12,Stockholm
13.615,0.0,0.0,1024.6,100.0,18.254698,30.302078,257.4712,260.42584,2024-10-24,13,Stockholm
12.915,0.0,0.0,1024.4,29.0,15.206538,26.457552,253.49556,256.62555,2024-10-24,14,Stockholm
11.915,0.0,0.0,1024.3,14.0,17.288435,30.81787,255.52966,258.887,2024-10-24,15,Stockholm
11.365,0.0,0.0,1024.3,38.0,15.602999,28.823612,258.6901,263.18573,2024-10-24,16,Stockholm
10.565,0.0,0.0,1024.1,30.0,12.647482,25.171696,245.62354,253.37917,2024-10-24,17,Stockholm
10.165,0.0,0.0,1024.1,43.0,13.935767,27.30903,234.46223,241.23894,2024-10-24,18,Stockholm
10.464999,0.0,0.0,1024.0,100.0,16.260885,29.917385,243.71866,248.83867,2024-10-24,19,Stockholm
11.264999,0.0,0.0,1023.9,100.0,16.712881,28.982235,247.85477,253.028,2024-10-24,20,Stockholm
11.415,0.0,0.0,1023.9,100.0,16.78156,29.144438,247.28555,252.01257,2024-10-24,21,Stockholm
11.514999,0.0,0.0,1023.6,100.0,17.419127,29.884878,246.87912,251.0193,2024-10-24,22,Stockholm
11.365,0.0,0.0,1023.5,100.0,18.11841,30.96837,249.04414,252.40749,2024-10-24,23,Stockholm
11.115,0.0,0.0,1023.4,100.0,17.992796,31.054565,250.11475,254.19139,2024-10-25,0,Stockholm
10.714999,0.0,0.0,1023.2,100.0,17.304358,30.298332,251.18802,255.55093,2024-10-25,1,Stockholm
10.514999,0.0,0.0,1023.0,52.0,16.62249,29.034172,252.3498,256.73914,2024-10-25,2,Stockholm
9.615,0.0,0.0,1022.8,35.0,15.14783,27.54941,249.8423,255.23734,2024-10-25,3,Stockholm
8.764999,0.0,0.0,1022.6,86.0,14.49531,26.752869,245.02612,251.56496,2024-10-25,4,Stockholm
8.415,0.0,0.0,1022.3,100.0,13.845967,25.620771,243.76811,250.29193,2024-10-25,5,Stockholm
8.415,0.0,0.0,1022.3,100.0,13.451914,23.683512,245.49261,250.46326,2024-10-25,6,Stockholm
8.514999,0.0,0.0,1022.2,65.0,14.01806,22.732082,245.73871,249.12527,2024-10-25,7,Stockholm
8.964999,0.0,0.0,1022.0,25.0,13.690653,21.011482,241.75035,244.09354,2024-10-25,8,Stockholm
9.815,0.0,0.0,1021.8,7.0,12.538134,18.75631,230.82635,232.80011,2024-10-25,9,Stockholm
10.764999,0.0,0.0,1021.4,0.0,12.261157,18.47698,220.23628,222.23608,2024-10-25,10,Stockholm
11.464999,0.0,0.0,1020.7,6.0,14.110209,21.274294,209.83545,212.2109,2024-10-25,11,Stockholm
11.115,0.0,0.0,1020.1,12.0,14.810401,22.717823,200.63763,204.33124,2024-10-25,12,Stockholm
9.815,0.0,0.0,1019.8,14.0,14.650938,22.798264,206.25018,208.79088,2024-10-25,13,Stockholm
8.565,0.0,0.0,1019.4,15.0,12.57426,20.53105,203.6294,207.68826,2024-10-25,14,Stockholm
7.265,0.0,0.0,1019.2,0.0,12.007498,23.245102,203.87529,210.73541,2024-10-25,15,Stockholm
6.665,0.0,0.0,1019.1,1.0,13.130133,26.01109,208.67305,213.14023,2024-10-25,16,Stockholm
6.565,0.0,0.0,1018.8,54.0,11.931705,24.991493,213.92984,218.27316,2024-10-25,17,Stockholm
7.165,0.0,0.0,1018.8,23.0,12.616702,25.328884,222.10866,224.7121,2024-10-25,18,Stockholm
6.965,0.0,0.0,1018.8,9.0,10.348043,22.546032,220.06071,227.26477,2024-10-25,19,Stockholm
6.965,0.0,0.0,1018.7,3.0,10.819482,23.000591,224.32605,230.07967,2024-10-25,20,Stockholm
7.215,0.0,0.0,1018.7,100.0,9.835975,21.370783,235.43741,237.38077,2024-10-25,21,Stockholm
7.6150002,0.0,0.0,1018.6,53.0,8.0599,18.054815,246.29735,249.57758,2024-10-25,22,Stockholm
7.815,0.0,0.0,1018.4,78.0,7.42159,16.280798,255.96373,264.2895,2024-10-25,23,Stockholm
7.565,0.0,0.0,1018.2,100.0,7.2044983,15.84,257.00537,270.0,2024-10-26,0,Stockholm
5.065,0.0,0.0,1018.1,92.0,7.3997297,13.238261,265.81516,281.76825,2024-10-26,1,Stockholm
5.215,0.1,0.0,1018.1,72.0,7.4672885,12.011544,285.3763,299.63828,2024-10-26,2,Stockholm
5.565,0.1,0.0,1018.1,18.0,6.391901,11.052058,260.2725,286.07364,2024-10-26,3,Stockholm
4.6150002,0.0,0.0,1018.2,14.0,7.771331,10.874741,256.60748,282.42593,2024-10-26,4,Stockholm
4.715,0.0,0.0,1018.2,16.0,7.814986,11.368535,277.9434,293.31772,2024-10-26,5,Stockholm
5.265,0.0,0.0,1018.5,73.0,7.388775,11.583108,304.07724,314.37048,2024-10-26,6,Stockholm
7.515,0.0,0.0,1019.1,100.0,4.542994,10.739832,303.6901,320.44037,2024-10-26,7,Stockholm
8.315,0.0,0.0,1019.2,100.0,3.693291,6.9527545,223.02507,291.25058,2024-10-26,8,Stockholm
9.065,0.0,0.0,1019.4,100.0,3.8856654,9.0018,256.60748,271.14572,2024-10-26,9,Stockholm
